employee_id,first_name,last_name,email,phone_number,department,job_title,hire_date,days_service,base_salary,bonus_percentage,status,birth_date,address,city,state,zip_code,country,gender,education,performance_score,last_review_date,employee_level,vacation_days,sick_days,work_location,shift,emergency_contact,ssn,bank_account
EMP000000000084,Lisa,Wong,lisa.wong@company.com,001-402-556-2724x3394,Training,Instructional Designer,2024-02-12,444,49657.32,7.81,Inactive,1990-09-05,069 James Burg Apt. 039,Worcester,MA,03211,USA,F,Professional,73.91,2024-04-28,Mid,18,7,Office,Day,+1-505-209-4669x511,581-79-6537,CNIR39629932866816
EMP000000000085,Joan,Patterson,joan.patterson@company.com,+1-459-460-6557x35434,R&D,Research Scientist,2021-01-23,1559,40271.12,1.28,Active,1961-10-19,40353 Sullivan Way,Atlanta,GA,30765,USA,Other,Professional,76.8,2022-07-09,Senior,19,6,Office,Day,001-395-554-9215x162,573-86-0402,ZYLC68624919679010
EMP000000000086,Joseph,Pena,joseph.pena@company.com,+1-300-463-7764,Legal,Legal Assistant,2021-09-15,1324,38098.6,5.48,Active,1986-02-19,57137 Steven Dam Suite 950,Allentown,PA,13570,USA,M,High School,72.96,2023-10-20,Senior,11,1,Hybrid,Day,(231)992-7180,329-27-1839,FGYY36355743657466
EMP000000000087,Debbie,Woods,debbie.woods@company.com,244-648-4209,Design,Industrial Designer,2021-07-14,1387,78794.65,8.64,Active,1994-12-08,0111 Alexis Ramp,Cincinnati,OH,59198,USA,F,Professional,72.16,2022-09-02,Senior,8,2,Hybrid,Day,803.548.7083x08463,075-74-0702,RHPB77206369052727
EMP000000000088,Valerie,Lee,valerie.lee@company.com,422-295-3930x23864,Finance,Budget Manager,2024-06-01,334,73013.94,6.94,Active,2001-05-10,66695 Thomas Unions Apt. 781,Columbus,OH,02809,USA,Other,Professional,80.87,2025-02-16,Entry,11,7,Remote,Day,+1-658-266-3346x5232,093-43-2830,OCWC37950337863869
EMP000000000089,Jackson,Howe,jackson.howe@company.com,2153811721,IT,Software Developer,2023-08-20,620,80173.44,3.04,Inactive,1971-12-22,9471 John Roads Suite 023,Sacramento,CA,11646,USA,M,Professional,78.53,2023-09-15,Mid,20,5,Remote,Day,338.780.8435x4602,035-83-1055,HRHL16370568992241
EMP000000000090,Amanda,Tran,amanda.tran@company.com,001-262-868-5710x7637,Engineering,Electrical Engineer,2024-12-18,134,108567.51,6.33,Active,1983-09-18,37823 Ferguson Key,Columbus,OH,92277,USA,F,PhD,86.33,2025-02-04,Entry,16,5,Hybrid,Flexible,904-293-6288,235-25-1320,BYOZ94990391154738
EMP000000000091,Brooke,Finley,brooke.finley@company.com,(349)250-4324,Procurement,Supply Chain Analyst,2023-07-21,650,79731.29,5.18,Active,1971-09-05,255 Dylan Centers,Orlando,FL,11855,USA,F,Professional,62.65,2024-04-12,Mid,12,4,Office,Day,618-963-1936x3221,156-92-1559,IPQU94026801121206
EMP000000000092,Logan,Jones,logan.jones@company.com,001-634-645-7512x78169,R&D,Research Scientist,2022-12-14,869,63633.05,8.32,Active,1979-01-19,928 Aaron Trail,Buffalo,NY,11480,USA,Other,Professional,80.79,2023-07-22,Senior,12,7,Office,Day,001-763-272-6895x650,817-01-3364,ZDZR87378762842995
EMP000000000093,Monica,Greene,monica.greene@company.com,001-981-449-2679x464,Quality,Quality Assurance Manager,2020-07-03,1763,45011.29,4.76,Active,2004-02-10,6502 Courtney Turnpike,Philadelphia,PA,30856,USA,F,Professional,57.8,2022-03-17,Senior,18,5,Office,Flexible,6775913887,738-58-4387,QDMD08791814277016
EMP000000000094,Dustin,Austin,dustin.austin@company.com,408.541.2733,R&D,Product Development Engineer,2023-08-17,623,52768.81,2.54,Active,1995-12-22,21315 Gibson Canyon,San Diego,CA,86452,USA,M,Professional,78.54,2023-12-28,Mid,17,7,Office,Day,001-622-506-7841,161-03-0949,EQBI80824033422817
EMP000000000095,Nicholas,Barrett,nicholas.barrett@company.com,+1-245-645-6574x54863,Operations,Production Supervisor,2025-01-23,98,77172.43,4.12,Active,1968-11-29,40306 Mary Mountains,Houston,TX,34001,USA,M,Professional,55.33,2025-04-24,Entry,14,8,Remote,Night,001-929-557-3410,515-25-1913,ZYAH17984425801215
EMP000000000096,Stephanie,Mitchell,stephanie.mitchell@company.com,(587)913-1811x8320,IT,Software Developer,2020-05-09,1818,62814.63,6.26,Active,1965-05-28,5980 Stevens Mission Apt. 649,Houston,TX,40008,USA,F,Master,82.87,2022-02-11,Senior,18,2,Hybrid,Night,990.315.2257x71284,723-91-3985,XAIX10050344493509
EMP000000000097,William,Torres,william.torres@company.com,(652)931-9209,Finance,Budget Manager,2023-04-23,739,35783.57,8.34,Inactive,1998-12-19,227 Kelly Ways Suite 120,Peoria,IL,70300,USA,M,Professional,71.77,2024-03-14,Senior,14,2,Remote,Day,634.430.0247x97612,496-22-8686,IMZR09879983354091
EMP000000000098,Kristin,Robinson,kristin.robinson@company.com,001-631-522-6194x171,Security,Physical Security Specialist,2022-11-05,908,43430.19,6.61,Active,1959-08-26,178 Ayala Ville,Tampa,FL,76213,USA,F,Professional,78.28,2023-09-22,Senior,11,5,Remote,Day,001-667-377-5295x53578,681-91-5806,KXHR98838934474746
EMP000000000099,Sheri,Bender,sheri.bender@company.com,+1-458-634-7697,Logistics,Transportation Coordinator,2021-02-04,1547,44258.47,4.77,Active,1992-06-07,897 Phillips Mount,Spokane,WA,36534,USA,F,Professional,68.41,2023-06-28,Senior,10,6,Office,Night,810-864-7617,368-35-0542,FMPP02044936239182
EMP000000000100,David,Garcia,david.garcia@company.com,331.969.4591,Development,Web Developer,2024-02-11,445,51192.89,4.28,Active,1965-06-09,068 Gonzalez Field Apt. 888,New York,NY,13797,USA,M,Professional,88.71,2024-03-04,Mid,16,3,Office,Night,800-841-2022x339,096-88-6519,WZQZ34110025021251
EMP000000000101,Joel,Hood,joel.hood@company.com,9823167447,Engineering,Mechanical Engineer,2024-01-26,461,43414.76,7.18,Active,1971-04-08,323 Brianna Alley Apt. 785,Peoria,IL,19398,USA,M,Professional,75.49,2024-03-07,Mid,19,8,Office,Day,(784)682-7126x257,819-73-6871,KOAA38781105440737
EMP000000000102,William,Jones,william.jones@company.com,544.895.7565x331,Procurement,Vendor Manager,2021-05-01,1461,69199.0,5.41,Active,2006-02-21,787 Allison Rapids,Buffalo,NY,56211,USA,M,Master,74.23,2023-07-03,Senior,18,8,Office,Day,+1-633-866-0754x9674,166-52-1546,ESTR74158627475847
EMP000000000103,Craig,Carpenter,craig.carpenter@company.com,564.402.9109,Research,Data Scientist,2022-12-26,857,77213.05,7.73,Inactive,1970-01-28,771 Jennings Cove,Springfield,MA,56435,USA,M,Master,75.43,2023-02-07,Senior,12,4,Office,Flexible,752-587-3185x27389,516-79-4142,XYXK16937557768303
EMP000000000104,Johnny,Morales,johnny.morales@company.com,001-236-963-2203,Development,Software Engineer,2021-10-01,1308,65420.25,3.93,Active,1966-05-03,8893 Roberts Loaf Apt. 492,Cleveland,OH,63257,USA,M,Master,84.93,2023-07-05,Senior,20,8,Remote,Night,001-811-519-2389x0362,294-71-4441,CQPS52361609094836
EMP000000000105,Jaime,Quinn,jaime.quinn@company.com,001-713-591-1184x3399,IT,IT Support Specialist,2022-10-17,927,40840.11,6.36,Active,1967-05-31,5331 Kim Forges,Philadelphia,PA,74509,USA,F,High School,80.05,2023-03-23,Senior,19,6,Hybrid,Flexible,001-242-945-2280,898-43-4808,VWVN73529026160405
EMP000000000106,Erica,Rodriguez,erica.rodriguez@company.com,(632)639-5353x089,IT,Database Administrator,2021-12-15,1233,72076.58,7.04,Active,1969-01-06,64355 Debra Shore,Miami,FL,35635,USA,F,Professional,51.3,2022-12-24,Senior,19,4,Remote,Day,862-801-2089,296-97-3285,SUBN46005510422645
EMP000000000107,Lauren,Johnson,lauren.johnson@company.com,001-271-925-0070x032,Finance,Tax Specialist,2024-07-07,298,69054.95,6.21,Active,2001-03-22,005 Ana Plains,Los Angeles,CA,84042,USA,F,Professional,84.32,2024-10-27,Entry,9,3,Office,Night,9605740418,601-44-4449,JZGO48127809445931
EMP000000000108,Olivia,Bryant,olivia.bryant@company.com,911-490-9914x602,Research,Market Researcher,2021-02-18,1533,56453.93,7.02,Leave,1975-01-07,37266 Henry Island Suite 925,Buffalo,NY,50935,USA,F,High School,74.91,2023-04-13,Senior,12,3,Hybrid,Night,917.348.2632,646-79-4687,IAOF25641235861880
EMP000000000109,Alyssa,Clark,alyssa.clark@company.com,(883)527-0590x74756,Legal,Paralegal,2022-12-08,875,42025.69,3.91,Inactive,1977-08-23,1640 Caldwell Ridge Apt. 207,Savannah,GA,06186,USA,F,High School,70.13,2023-10-07,Senior,14,9,Office,Day,+1-625-773-5971x0724,519-66-7278,KIFO50229338872385
EMP000000000110,Alyssa,Munoz,alyssa.munoz@company.com,(769)394-2887x9413,Customer Service,Customer Service Representative,2022-11-15,898,97340.7,4.74,Active,1972-12-18,73857 Craig Views Suite 179,Pittsburgh,PA,90725,USA,F,Master,77.06,2022-12-25,Senior,18,4,Remote,Night,209-876-1427,712-18-0369,KZVI38656641125462
EMP000000000111,Alexa,Evans,alexa.evans@company.com,001-781-424-3591,Operations,Supply Chain Coordinator,2021-03-21,1502,124654.45,6.79,Leave,1991-12-30,366 Banks Place Apt. 856,Rochester,NY,69529,USA,F,Professional,80.93,2023-08-07,Senior,13,5,Office,Night,001-435-214-1758x274,563-17-8682,FKDR84781812801030
EMP000000000112,Joe,Higgins,joe.higgins@company.com,(266)979-3602,Support,Service Desk Analyst,2021-02-21,1530,33512.81,6.01,Active,1991-01-28,530 Dana Walk,San Antonio,TX,70920,USA,M,High School,91.84,2023-10-01,Senior,18,2,Office,Day,237-465-4287x02890,180-25-8872,HSNU09685017433807
EMP000000000113,Amy,Orozco,amy.orozco@company.com,001-886-789-3555,Procurement,Vendor Manager,2022-03-14,1144,60769.26,5.34,Active,2005-02-05,649 Jacob Ford Suite 533,Jacksonville,FL,44210,USA,F,Professional,84.45,2022-12-20,Senior,9,5,Office,Day,8159329106,801-41-3565,KLRN36733028731732
EMP000000000114,Joann,Lucas,joann.lucas@company.com,+1-969-312-5534x594,Operations,Production Supervisor,2023-09-12,597,42851.62,4.5,Active,2004-01-09,759 Susan Parkway,Sacramento,CA,65070,USA,Other,Professional,82.7,2023-12-18,Mid,15,6,Remote,Night,484-766-4972x68623,305-57-3252,QHWO57010472100082
EMP000000000115,Melissa,Hunt,melissa.hunt@company.com,460.800.7824x293,IT,Systems Administrator,2020-10-04,1670,56905.0,8.27,Active,1982-08-07,04832 George Roads,San Antonio,TX,30861,USA,Other,Professional,74.23,2021-04-15,Senior,17,5,Hybrid,Day,911.512.6262x40514,751-21-5527,QCUU91110278484023
EMP000000000116,Bradley,Parks,bradley.parks@company.com,852.769.5890,HHRR,HR Manager,2023-12-08,510,50482.05,4.17,Inactive,1989-02-19,54064 Holly Rue Apt. 470,Rockford,IL,69132,USA,Other,Master,65.18,2023-12-15,Mid,17,4,Hybrid,Day,+1-647-375-3120x1658,125-87-5047,HJYB10240570605036
EMP000000000117,Sara,Morgan,sara.morgan@company.com,589-470-1580x29332,Support,Service Desk Analyst,2021-06-28,1403,48727.69,5.63,Active,1973-05-20,0495 Amy Lock,Savannah,GA,43427,USA,F,Professional,88.88,2024-03-10,Senior,20,3,Remote,Day,774.329.0749x74309,758-87-9695,ISVP91234780015353
EMP000000000118,Benjamin,Cole,benjamin.cole@company.com,(973)763-7794,Procurement,Purchasing Agent,2021-08-29,1341,51552.26,6.46,Active,1992-10-05,473 Stacey Viaduct,Savannah,GA,95661,USA,M,Professional,69.84,2022-02-09,Senior,14,3,Hybrid,Day,7104830235,268-74-5170,ZEQM30791218587779
EMP000000000119,Jacob,Brown,jacob.brown@company.com,+1-444-616-2913x585,IT,Network Engineer,2023-05-29,703,93014.68,2.22,Active,1969-06-10,8591 Brown Stravenue,Allentown,PA,88974,USA,M,PhD,60.75,2023-08-06,Mid,13,1,Remote,Flexible,9348031946,304-47-9077,FDZD28804226314013
EMP000000000120,Jason,Smith,jason.smith@company.com,(590)546-2122x43662,Logistics,Inventory Control Specialist,2025-01-18,103,61397.08,4.15,Active,1969-06-28,2701 Sanders Garden Suite 338,Pittsburgh,PA,03118,USA,M,Professional,73.94,2025-03-22,Entry,19,6,Office,Night,839-458-3361,605-83-2800,LMLZ65030190952751
EMP000000000121,Russell,Garcia,russell.garcia@company.com,(744)888-0365x715,Training,Instructional Designer,2020-06-16,1780,47350.24,3.23,Active,1976-09-14,56649 Kelsey Rapid Apt. 107,Allentown,PA,19208,USA,M,Professional,76.71,2021-12-01,Senior,17,5,Remote,Day,833.555.9600,860-44-6628,NHSE52627814054624
EMP000000000122,Daniel,Ortiz,daniel.ortiz@company.com,001-903-795-2074x87345,Operations,Supply Chain Coordinator,2022-09-02,972,31580.75,4.78,Active,1999-11-12,7102 Anderson Extensions Apt. 204,Los Angeles,CA,31592,USA,M,High School,58.98,2023-05-11,Senior,16,4,Remote,Day,(846)728-2095,299-91-5519,SXYN44554113585213
EMP000000000123,Tricia,Rogers,tricia.rogers@company.com,787-394-4670x58290,Sales,Business Development Manager,2023-02-26,795,55281.73,5.96,Active,1972-12-28,835 Haley Pine Apt. 250,Albany,NY,23422,USA,F,Professional,68.14,2023-04-17,Senior,17,6,Hybrid,Flexible,6922326310,329-26-9074,BNKU16442817062711
EMP000000000124,Catherine,Rhodes,catherine.rhodes@company.com,353.857.6791x6609,Logistics,Inventory Control Specialist,2024-11-04,178,54503.37,2.41,Active,1999-08-20,3814 Kevin Meadow,Philadelphia,PA,69777,USA,F,Professional,78.29,2024-12-19,Entry,11,11,Hybrid,Night,+1-457-861-5640x455,822-71-3828,DUGB73108763400477
EMP000000000125,Sean,Flores,sean.flores@company.com,+1-751-862-2332x5170,Sales,Account Manager,2025-03-12,50,52370.59,6.77,Active,1993-04-22,49686 Myers Groves Apt. 682,Los Angeles,CA,98271,USA,M,Professional,75.59,2025-03-12,Entry,14,7,Remote,Night,4055293270,219-42-2350,OMQB45945387959185
EMP000000000126,Jason,Mccoy,jason.mccoy@company.com,001-721-464-1911,Sales,Sales Coordinator,2020-10-11,1663,105648.65,3.9,Active,1973-03-29,63702 Michelle Ports Suite 378,Atlanta,GA,47680,USA,M,PhD,70.83,2023-01-20,Senior,17,1,Remote,Day,673.442.6881x035,061-88-7012,CSZK28391992033090
EMP000000000127,Maurice,Gutierrez,maurice.gutierrez@company.com,+1-737-539-4946,Customer Service,Call Center Supervisor,2023-07-30,641,125424.02,6.98,Active,2003-03-23,913 Andrew Meadow Suite 516,Tampa,FL,56592,USA,M,PhD,69.89,2023-10-29,Mid,10,4,Hybrid,Night,+1-679-274-2883x549,293-20-3781,FUQX14861218800530
EMP000000000128,Maria,Decker,maria.decker@company.com,234.888.5930x9503,Procurement,Purchasing Agent,2022-01-15,1202,51386.36,3.41,Active,1974-07-29,48459 Scott Neck,Philadelphia,PA,89045,USA,F,Professional,59.82,2023-11-30,Senior,14,7,Hybrid,Day,411-307-4575x76634,223-69-7284,PRXV03619567086753
EMP000000000129,Brian,Aguirre,brian.aguirre@company.com,2093838813,Logistics,Warehouse Supervisor,2022-05-30,1067,35213.36,2.29,Inactive,1988-02-24,578 Johnson Union Suite 148,Tacoma,WA,47677,USA,M,Professional,88.15,2022-10-25,Senior,17,4,Office,Night,396-476-1030,287-01-0441,OGFZ05696810536915
EMP000000000130,Alexis,Arnold,alexis.arnold@company.com,530-233-7943,Marketing,Market Research Analyst,2025-02-17,73,95995.46,7.05,Active,1982-03-16,39314 Paul Streets Apt. 948,Rochester,NY,85988,USA,F,Master,71.41,2025-03-19,Entry,13,2,Remote,Night,001-688-940-8501x06600,315-61-7925,NWCW43578163434507
EMP000000000131,David,Johnson,david.johnson@company.com,(283)987-1432,Operations,Operations Manager,2020-06-02,1794,44924.2,5.2,Active,1997-02-07,281 Scott Keys,New York,NY,81857,USA,M,Professional,67.84,2023-06-22,Senior,18,9,Hybrid,Night,4047860339,720-95-4798,TMNP03373541218445
EMP000000000132,Jacob,Villarreal,jacob.villarreal@company.com,+1-977-850-9580,R&D,R&D Technician,2023-06-01,700,49469.86,4.7,Leave,1996-12-26,9916 Cole Center,Allentown,PA,68079,USA,Other,Professional,80.56,2023-09-05,Mid,21,9,Office,Day,7342043606,473-76-2523,BARP15407620942709
EMP000000000133,Melissa,Thomas,melissa.thomas@company.com,001-615-706-1115x61482,Procurement,Purchasing Agent,2020-05-24,1803,61221.73,2.97,Inactive,1993-02-06,92993 Hunter Ways Apt. 691,Worcester,MA,51027,USA,F,Master,53.58,2022-10-07,Senior,15,7,Office,Day,(388)916-5276,187-39-5405,BVOU41140862356539
EMP000000000134,Joseph,Ramos,joseph.ramos@company.com,001-939-756-5919x200,Support,Technical Support Specialist,2023-07-18,653,102204.37,5.15,Active,1987-05-11,2468 White Hollow,New York,NY,27844,USA,M,PhD,86.46,2023-08-25,Mid,16,7,Hybrid,Day,(686)785-4564x975,199-34-3067,DOWE90315619988846
EMP000000000135,Dylan,Booth,dylan.booth@company.com,395-778-7738x2490,Development,Mobile App Developer,2020-05-29,1798,30000.0,2.48,Active,1963-04-27,1288 Melissa Glens Suite 119,Columbus,OH,85006,USA,M,Professional,93.52,2024-03-28,Senior,11,5,Remote,Night,704.586.9058,393-47-0599,HSAJ75447313449441
EMP000000000136,Ronald,Koch,ronald.koch@company.com,001-264-543-8911x77837,Research,Data Scientist,2021-01-29,1553,70340.18,5.78,Active,1966-09-04,7950 Brandon Mill Suite 608,Chicago,IL,65560,USA,M,Professional,93.47,2024-04-28,Senior,8,5,Office,Flexible,9586919203,425-59-6654,SNEU49751059731965
EMP000000000137,Robert,Lynch,robert.lynch@company.com,+1-879-584-1407x68512,Engineering,Mechanical Engineer,2020-12-13,1600,98136.89,4.55,Active,1973-07-28,1117 Megan Viaduct Suite 977,Dallas,TX,27832,USA,M,Master,70.16,2021-08-18,Senior,18,4,Hybrid,Day,001-879-751-5381x1667,473-76-3033,SKJE55685707296617
EMP000000000138,Ricardo,Smith,ricardo.smith@company.com,(685)502-3576,Research,Market Researcher,2023-10-27,552,44393.38,5.7,Active,2003-08-17,156 Tran Mill,San Diego,CA,98919,USA,M,High School,77.52,2023-11-01,Mid,17,6,Office,Night,001-652-626-1461x4126,438-44-7406,ALFJ31784357529823
EMP000000000139,Ethan,Rodriguez,ethan.rodriguez@company.com,(808)441-7174x162,Marketing,Content Strategist,2025-01-16,105,74681.85,6.16,Active,2000-10-24,69488 Watson Prairie Apt. 893,Austin,TX,08572,USA,M,Master,62.55,2025-03-09,Entry,18,4,Office,Night,246-414-0000,197-98-3788,YOGS42806429244385
EMP000000000140,Susan,Barker,susan.barker@company.com,(765)449-4156,Logistics,Warehouse Supervisor,2021-03-12,1511,108410.54,5.37,Active,1968-05-24,240 Bender Union Suite 149,Sacramento,CA,39641,USA,F,Professional,82.47,2021-12-11,Senior,16,4,Office,Day,958-478-9201x24170,076-59-5277,GUIP83525624641140
EMP000000000141,Steven,Williams,steven.williams@company.com,834.248.3233x2854,Legal,Corporate Lawyer,2024-06-12,323,62549.0,4.67,Active,1995-04-24,1619 Jason Canyon,Cleveland,OH,81635,USA,M,Professional,72.63,2024-12-19,Entry,11,6,Office,Day,001-822-863-2058,739-32-7004,KQYT84717658089785
EMP000000000142,Kelsey,Weber,kelsey.weber@company.com,422-452-7528,IT,Network Engineer,2023-12-04,514,65637.91,6.09,Active,1985-10-20,05260 Cohen Fork Suite 075,Columbus,OH,98583,USA,F,Master,68.36,2023-12-14,Mid,24,5,Office,Day,503-829-2142x673,653-52-2238,WMHW95435746384731
EMP000000000143,Thomas,Ward,thomas.ward@company.com,+1-549-790-0051x5384,Customer Service,Customer Service Representative,2020-08-19,1716,45923.91,3.65,Active,1965-03-18,7704 Warren Mountain,Philadelphia,PA,01488,USA,M,Professional,63.45,2020-12-16,Senior,23,2,Office,Day,294-417-4675x9930,469-61-4679,FKLT14321218090247
EMP000000000144,Jeffrey,Thomas,jeffrey.thomas@company.com,519.814.3933x68108,R&D,Innovation Manager,2020-11-20,1623,46308.93,6.43,Active,1980-09-23,67329 Henry Forges,Los Angeles,CA,71565,USA,M,Professional,81.49,2023-07-01,Senior,12,0,Remote,Flexible,533.461.6375x08419,478-99-1471,XDXE24155825171745
EMP000000000145,Cynthia,Santana,cynthia.santana@company.com,+1-320-402-5500x93526,Development,Web Developer,2024-10-09,204,55153.93,3.65,Active,1994-04-15,39451 Curtis Circle,Los Angeles,CA,91300,USA,F,Professional,77.42,2025-03-16,Entry,16,10,Remote,Day,(376)859-9219x27368,683-30-9132,DHKE68329738632795
EMP000000000146,Robert,Sanchez,robert.sanchez@company.com,979.571.3347x3204,HHRR,HR Manager,2022-03-21,1137,77491.78,4.67,Active,1979-01-29,68683 Jeremy Pines,Cleveland,OH,13565,USA,M,PhD,84.02,2022-07-31,Senior,15,2,Office,Day,(866)652-9092x9418,684-99-2657,BRYD26931559515121
EMP000000000147,Timothy,Hood,timothy.hood@company.com,431-501-2824x219,HHRR,Recruitment Specialist,2022-10-20,924,42241.15,4.1,Active,1993-08-23,23457 Dixon Canyon Apt. 587,Springfield,IL,26511,USA,M,High School,78.05,2024-03-11,Senior,14,3,Office,Flexible,001-632-642-3375x601,033-35-1610,IZQU35925927946856
EMP000000000148,Robert,Rivera,robert.rivera@company.com,6169258600,Customer Service,Customer Success Manager,2023-04-08,754,61438.32,6.92,Active,1961-05-18,056 Richardson Stream,Tacoma,WA,30037,USA,M,PhD,72.73,2023-12-21,Senior,13,8,Remote,Night,243-889-3615,455-48-6644,PANX00713803749335
EMP000000000149,Stephen,Lopez,stephen.lopez@company.com,001-783-278-2879x59021,Research,Academic Researcher,2020-08-28,1707,59346.57,6.91,Active,1964-10-13,75666 Blake Junctions,Miami,FL,08982,USA,Other,Professional,79.23,2023-02-25,Senior,15,6,Hybrid,Night,(949)668-7294x833,206-51-1307,RNQW00981483556853
EMP000000000150,Amy,Klein,amy.klein@company.com,309-625-7492x2686,Engineering,Electrical Engineer,2023-09-11,598,78041.84,4.65,Active,1999-08-05,13304 John Haven Apt. 315,San Antonio,TX,26667,USA,Other,Professional,78.74,2024-02-03,Mid,11,8,Office,Day,+1-485-279-1181,680-51-1974,PEMU99978194096421
EMP000000000151,Rebecca,Thomas,rebecca.thomas@company.com,630.614.2088,Marketing,Brand Manager,2021-11-07,1271,66931.42,3.61,Active,1979-11-15,213 Michael Estates Suite 385,Albany,NY,86184,USA,F,Master,66.69,2022-02-01,Senior,11,5,Office,Night,+1-393-805-7548,783-45-7523,QGUG43845947903328
